,Title,Subject,Grade,StDevSentWdEntropy,AvgWordChEntropy,StDevWordChEntropy,ChNgramEntropy_2,AvgWordWdLen,StDevSentWdLen,AvgWordWdDiffLemma,AvgWordWdPolysemy,AvgWordNmdEnt_person,AvgDocAdjCoh_BLOCK,MidEndCohesion,TransCoh,AvgWordWdMaxDpthHypernymTree
254,Sara Pe Deal,romana,8.0,1.119946753063575,1.0502807646526846,0.7533548545049885,0.8753042347291619,4.462130937098845,3.286185320743169,0.4942233632862644,5.770642201834862,0.0410783055198973,0.3284246998755255,-0.011455512314218073,0.4371905340701375,5.9724770642201825
255,D-l Goe - Demonstratie,romana,10.0,0.4093883698817308,1.107135091053455,0.7013732405575458,0.971904068025623,4.596858638743456,3.26461477774857,0.5196335078534031,7.525114155251142,0.06544502617801047,0.6304567150339094,0.653397614318548,0.5737875153019648,6.602739726027397
256,Nazca,geografie,8.0,0.30030650367231904,1.064270314857385,0.7154292380660146,0.8694369225329663,4.36159169550173,3.2390135155582547,0.6626297577854672,7.3478260869565215,0.0328719723183391,0.6630835574588224,0.8304739336675827,0.6683130493694429,5.923913043478262
257,Fiind Baiet Mihai Eminescu,romana,9.0,1.0120798089389955,1.0432835144951953,0.7473517539569337,0.8612682493829813,4.3425414364640895,3.1734375665172574,0.6022099447513812,6.328125,0.03038674033149171,0.2848525980510905,0.6610357470336662,0.3744047019842983,5.6875
258,Referat Caracterul,psihologie,5.5,0.9271757471983822,1.10211680203407,0.673510877311842,0.9000470773820392,4.1952380952380945,2.69800176927184,0.3738095238095238,6.293103448275862,0.021428571428571432,0.3537878805284493,-0.014794050178344925,0.7028104793655197,5.672413793103447
259,Referat Camil Petrescu Act Venetian - Rezumat descriptiv,romana,5.65,1.4395495790473316,0.9020878810332612,0.8146141827809849,0.8779690727219813,3.8944137507673418,3.3225311505530786,0.4370779619398404,3.5540540540540535,0.02087170042971148,-0.05557508585531663,0.8279119866481088,0.4113655283069956,5.236486486486488
260,Referat Anglia 1688,istorie,5.42,0.7701297773288356,1.189554983011751,0.727231818077088,1.0342579538658605,4.949044585987261,3.4798915402549726,0.4942675159235669,5.2772277227722775,0.06751592356687898,0.6627280714187695,0.0,0.4331953202049103,5.688118811881187
261,Referat Anghile,biologie,5.86,0.9488582381633538,1.1129452636561297,0.6676023393769662,0.9517962533474538,4.529616724738676,3.089981705181851,0.4738675958188153,8.171270718232044,0.008710801393728224,0.5494373047937291,0.10331546765637437,0.7765879593055391,5.795580110497237
262,Referat Aparatul digestiv,biologie,5.41,0.968229446285406,1.1567862844433348,0.7339792156241336,1.0315074661365444,4.785858585858586,3.3261633105765456,0.4323232323232323,6.193548387096773,0.01414141414141414,0.3635723728179796,0.4285887484273172,0.7539406051877781,5.5
263,Referat Zei greci,istorie,7.52,0.4338182703724944,1.1693147595193665,0.6920647181544811,0.8199518119122601,4.6195372750642685,3.093763062748435,0.5604113110539846,7.089108910891089,0.12596401028277635,0.4109260004361642,0.684112394676057,0.5490967645739011,6.990099009900991
264,Referat Doua loturi - caracterizarea lui Lefter Popescu,romana,7.49,1.190521883589382,1.0967566329763982,0.7129646364461484,0.9023901176888036,4.372549019607844,3.1697885496215106,0.5424836601307189,6.878947368421053,0.03431372549019608,0.2845828074508182,0.06322917705240322,0.7916152429053174,5.636842105263157
265,Portretul Unei Personalitati Renascentiste,istorie,10.0,0.7112730990477484,1.1694527677772042,0.6838815128268595,1.0111664719810098,4.701276595744681,3.0895421895998108,0.4604255319148936,6.7727272727272725,0.04595744680851064,0.5308419772075381,0.8231422519495516,0.2898264049728867,5.477272727272728
266,Aztecii,istorie,8.0,0.40810120988891496,1.1367922809570343,0.6982676726114511,0.8718404322496613,4.679553903345725,3.258104333576314,0.5702602230483271,5.989010989010988,0.030483271375464683,0.5942075115916142,0.8872767559780078,0.7521651616677201,6.1510989010989015
267,Referat Bibiografia lui Lucian Blaga,romana,5.47,0.9566061930909584,1.0191049130201504,0.7460480168897459,0.8730870994999084,4.13023610053313,3.032186286983395,0.4021325209444021,5.3980263157894735,0.06854531607006854,0.3061667480065083,0.8555722251693252,0.7190109804515638,5.595394736842105
268,Referat Ilie Moromete -caracterizare,romana,5.33,1.048295541803514,1.100544703062579,0.7352824497146966,0.966060696089568,4.5430167597765365,3.217349127464441,0.4446927374301676,5.240343347639485,0.026815642458100558,0.29488513388516985,0.1157813723709921,0.38080464426782745,5.459227467811159
269,Ciuperci,biologie,10.0,0.6876881146642755,1.2136044125136909,0.6919915056197091,0.8527078775379878,4.790339157245632,3.138639647278945,0.5056526207605344,5.743034055727553,0.014388489208633094,0.7197422934205155,0.0,0.7882632291197885,4.609907120743034
270,Referat Muncile Lui Hercule,istorie,7.24,1.1114059429808485,1.0798431800948192,0.7548053507218995,0.8953449732331858,4.564593301435408,3.340652394457411,0.5406698564593302,5.035087719298246,0.03508771929824561,0.36516714391649824,0.0683453903935781,0.6030500434900615,6.1228070175438605
271,Referat Adolf Hitler si al doilea razboi mondial,istorie,6.79,0.8114552258023122,1.0963571711879296,0.7426974072579912,0.9749309187455494,4.587869362363919,3.2309314506782703,0.4867807153965785,5.71978021978022,0.029548989113530325,0.4136129574642096,0.16221534551501748,0.62110072920061,5.093406593406592
272,Referat Nasterea,biologie,5.2,0.8252448010759935,1.1607128539007725,0.6795389056284331,0.8442891067832838,4.698979591836736,3.0795047191409313,0.5275510204081633,6.3,0.029591836734693882,0.4455744371292808,0.06462758490103533,0.5959001208106737,5.844827586206898
273,Referat Romania,geografie,5.91,0.9451536655791086,1.1463603185493916,0.7205148953374122,0.8773904710318955,4.732776617954071,3.2958589663733897,0.5688935281837161,6.996254681647941,0.018789144050104383,0.0741373355725726,0.08100461602359098,0.6082774450680901,6.580524344569287
274,Pesterile,geografie,8.0,0.5479198585281337,1.1525116075159798,0.6809529645083926,1.0031959971214424,4.626628075253256,3.081424017554913,0.4327062228654125,5.579881656804734,0.02170767004341534,0.6631578265867815,0.3283096689622497,0.6049414089220946,5.106508875739645
275,Frunza Verde Magheran,romana,8.0,0.4782288636289496,1.0623986733945945,0.7563749482919585,0.9049341520855304,4.2808988764044935,3.1574906478105733,0.5330836454431961,7.191666666666666,0.0299625468164794,0.7304389747651595,0.8201946426637674,0.6569378899234111,5.675
276,Referat Doina,romana,5.71,0.8147917864066275,1.0797436895387291,0.754306784601755,0.9379477126843436,4.417926565874731,3.1655685487387197,0.5237580993520519,6.941935483870967,0.02267818574514039,0.5151968983128946,0.047394282933246136,0.7825185088452151,5.8741935483870975
277,Baltagul De Mihail Sadoveanu,romana,8.0,0.5510371175810858,1.010994256924716,0.7024446654347083,0.8136163189462725,3.8589094997189433,2.7609671163496996,0.5154581225407532,8.010593220338983,0.05902192242833053,0.6243247218979155,0.8272237917375972,0.6401083243006391,5.836864406779661
278,"Referat Un vis, o raza de soare, o speranta",romana,7.26,0.8188903313253499,1.0438663319274932,0.6931999109591004,0.8764209333203291,4.08539603960396,2.8137359293531783,0.525990099009901,6.2434782608695665,0.023514851485148515,0.5234650181441735,0.0687637365086098,0.6350817117364765,5.060869565217392
279,Ardealul,romana,10.0,0.45698890945016896,1.1147515832302692,0.7359906431354434,1.016972900262152,4.672849915682968,3.300934778446595,0.4789207419898819,6.1265822784810124,0.011804384485666104,0.9356606512520788,0.0,0.0,6.310126582278482
280,Referat Alexandru Lapusneanu - Caracterizarea Ruxandei,romana,7.12,0.9512948961298101,0.9886694196678188,0.7196312164723517,0.8568012529467262,4.098870056497175,3.1378239777720465,0.3926553672316384,6.767295597484278,0.03954802259887006,0.4175465463965391,0.06402374034952578,0.4854252014064131,5.578616352201258
281,Referat Prozotoare,biologie,5.52,0.9436122835033968,1.0866079476368744,0.7464748690513047,0.9699831731668036,4.595348837209301,3.3832309446767086,0.3767441860465116,6.149659863945577,0.015503875968992246,0.1948376139897058,0.2268399231015773,0.2953492189463757,5.244897959183674
282,Referat Maimutele,biologie,7.07,1.1161829521678839,1.0933420501259763,0.6890081121033452,0.8237128009190509,4.351973684210527,2.9489555383247787,0.4276315789473684,7.170588235294117,0.013157894736842105,0.39476465421051576,0.06471207725430235,0.5207673498365065,5.705882352941178
283,Referat PROGRAMA DE TESTARE 2004,istorie,5.37,0.8556161109973247,0.9264908617520474,0.8523562683979101,0.9266900213914896,4.241610738255034,3.6118834723515767,0.31543624161073824,4.9651162790697665,0.06263982102908278,0.03613047280227108,0.0,0.0,5.982558139534883
284,Boul Si Vitelul,romana,10.0,0.5102424353988633,1.0993218143525345,0.7339334964728973,0.8709534683616434,4.569634703196347,3.2843790077282096,0.5308219178082192,6.365079365079365,0.0365296803652968,0.6113048588414375,0.8608345920255164,0.7084066786657712,6.658730158730159
